F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356243.mp3|Comissão decide de maneira unânime pela cassação
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356244.mp3|Padre Bernardo
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356257.mp3|É melhor matar um homem do que colocar um mau hábito.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356258.mp3|A lista de finalistas detalhada será anunciada no dia da cerimônia de premiação.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356261.mp3|Calcula-se o nível de disseminação
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356270.mp3|Tem uma área de cinquenta e oito metros, oitenta e sete decímetros quadrados.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356271.mp3|Os Lusíadas também é uma obra famosa no Brasil
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356315.mp3|Os usos proibidos são os residenciais.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356730.mp3|Guaraíta
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356756.mp3|Assistência a reuniões do conselho escolar de professores e professores que ainda são membros.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356757.mp3|Coordenação de experiência com pediatria, especificamente com doenças alérgicas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356810.mp3|As conversações de paz começam esta semana.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356813.mp3|O ministério comprou próteses penianas e Viagra para os militares
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356825.mp3|Quem bebe muito, dorme um pouco.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356827.mp3|Meu pai renunciou para obter uma posição melhor.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356828.mp3|Pobres nervos estão confusos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356846.mp3|Ibotirama
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356847.mp3|Nossa Senhora do Livramento
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356891.mp3|Nesta alta altitude, o ar está limpo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356893.mp3|Ações de prevenção ao suicídio e cuidado com a saúde mental
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356903.mp3|Catolé do Rocha
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356915.mp3|Isso pode parecer uma garantia, mas ninguém patenteia programas específicos, mas conceitos mais gerais.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356919.mp3|A verdade não precisa de muitas palavras, nunca é suficiente para uma mentira.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356921.mp3|um sorriso amplo e humano, como o aplauso de uma multidão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356930.mp3|Por que você olha à distância, mas quando a sorte está ao seu lado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356974.mp3|A historiadora redigiu um ensaio
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32356989.mp3|Quem está aprovando sentenças gramaticalmente incorretas ao Common Voice, está fazendo errado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357005.mp3|Eles também devem suportar os desconfortos que podem ocorrer durante a colocação das placas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357007.mp3|A enfermaria atravessa a porta e sai do fumeiro.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357028.mp3|Ministério da Agricultura confirma casos de vaca louca
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357049.mp3|A mentira é gorda, mas curta; A verdade é magra e longa.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357068.mp3|Corvos velhos não pegam minhocas perto da represa.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357096.mp3|Voe de pássaros, a chuva atrás deles.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357104.mp3|Salgado
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357108.mp3|Belíssima execução de uma obra que nos enche de orgulho
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357114.mp3|Entreguei meu presente à Fabiana
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_32357122.mp3|Ele sai para comprar coisas
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823723.mp3|Numerosas pessoas estão esperando na fila de uma escada.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823724.mp3|Somente a democracia anglo-americana, até agora, conseguiu permanecer em paz.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823727.mp3|Uma mulher em uma camisa branca está pintando uma barreira de estrada.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823729.mp3|Menino novo que pratica para um próximo jogo de futebol.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823730.mp3|Coletar as ações realizadas pelas partes interessadas em relação a essas dívidas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823731.mp3|Um cachorro brinca com uma bola de futebol
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823733.mp3|Estou animado para colocá-lo de volta novamente quando as coisas estiverem mais acertadas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823734.mp3|Não derrota o propósito do hash?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823736.mp3|Um cozinheiro chefe cozinha algo em uma frigideira.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823737.mp3|Duas pessoas fazendo música com um violão e teclado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823753.mp3|Uma mulher está sentada em um banco enquanto enfrenta um fogo brilhante.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823755.mp3|Jovens garotas correndo em uma corrida.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823760.mp3|Posso pegar o sanduíche sem maionese?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823766.mp3|Mais pressa menos velocidade
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19823767.mp3|mulheres vestindo uma camisa rosa vendendo donuts em um parque.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19825474.mp3|Grupo de pessoas, iluminado por luz de lanterna de óleo macio.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838956.mp3|Você pode não ter muito tempo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838957.mp3|Eu acho que já vi tudo agora.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838958.mp3|Eu emito todos os passes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838962.mp3|Homem que toma um banho fora ainda em seus troncos de nadada azuis.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838963.mp3|Um menino joga fora perto de uma cerca de madeira.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838966.mp3|Eu peguei de volta.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838967.mp3|Então você está dizendo que a superpopulação se tornará um problema?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838970.mp3|Três pessoas do lado de fora tem uma câmera em um tripé.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838974.mp3|Um infante louro que mastiga em um brinquedo vermelho.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838976.mp3|Um homem está trabalhando em cima de um telhado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838978.mp3|Uma mulher sai de uma estação de metrô enquanto ouve música.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838986.mp3|homem carregando mochila usa telefone público ao lado do homem sem-teto dormindo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838987.mp3|Uma pessoa nadando está assistindo uma criança pular em uma piscina com água azul.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838988.mp3|Estas moedas serão necessárias para pagar sua dívida.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19838991.mp3|Uma equipe de jogadores de futebol feminino em uniformes vermelhos corre para a bola.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839006.mp3|Um ciclista fazendo um salto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839008.mp3|Sou detetive? não economista.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839016.mp3|Três pessoas estão posando ao lado de uma montanha.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839020.mp3|Molho para o ganso é molho para o ganso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839032.mp3|Os povos africanos andam por um edifício colorido cerceta no deserto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839041.mp3|Cachorro atravessa o campo de flores
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839045.mp3|Zeus é o deus grego do trovão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839046.mp3|Há uma lua esta noite.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839047.mp3|Você achou que era gostoso?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839049.mp3|Mas o rei de Salem esperava desesperadamente que o menino tivesse sucesso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839056.mp3|Me dê meu robe!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839063.mp3|Uma menina loira vestindo azul pulando em um córrego
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839064.mp3|O carro vendido por doze mil trezentos e sessenta e nove euros.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839074.mp3|Este centro utiliza espaços de vários ambientes profissionais.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839075.mp3|Um cão esverdeado corre através da água por várias pedras grandes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839076.mp3|Homens com pulseiras laranja executam uma dança.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839077.mp3|É possível tirar uma folga maior do estudo da física teórica?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839098.mp3|Melhor pé antes
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839099.mp3|O que você está fazendo neste belo dia?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839108.mp3|Uma mulher tatuada coloca um capacete de moto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839116.mp3|Cara com uma barba detém uma criança com um chapéu azul.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839118.mp3|Uma criança está na praia ao lado de uma cadeira dobrável de lona vermelha.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839119.mp3|Pessoas caminhando ao longo da colina.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839121.mp3|Um caminhoneiro está trabalhando em seu caminhão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839122.mp3|Um grupo de pessoas sendo servido em um bar de vinho e comida
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839125.mp3|Qualquer situação que a impeça será arquivada por escrito pela parte interessada.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839131.mp3|Eu vou sentir falta da Annie.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839133.mp3|Duas garotas estão montando camelos enquanto outra garota olha para elas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839134.mp3|A metade conquistada do mundo nas costas de seu cavalo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839139.mp3|Marilyn Monroe faleceu em mil novecentos e sessenta e dois.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839140.mp3|Esta é uma das principais críticas que podemos fazer.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839143.mp3|Os aliados perderam outra divisão aerotransportada durante o ataque.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839144.mp3|Venha Socorro.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839434.mp3|Quebre essa multidão!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839438.mp3|Homem na camisa branca e shorts tan fazendo um truque em um skate.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839439.mp3|As crianças olham para uma estátua de bronze de um cavalo e soldado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839440.mp3|Cinco pessoas usando equipamentos de mergulho estão reunidas em águas calmas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839441.mp3|Um homem vestido com uma roupa engraçada dançando por aí.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839443.mp3|meninas com luvas de beisebol atravessando um campo de beisebol
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839463.mp3|Homem a cavalo que está se preparando
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839467.mp3|Cortar a grama.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839468.mp3|Um homem de camisa preta está cantando com um microfone
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839469.mp3|Eu sou o rei de Salem? o velho dissera.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839478.mp3|Dois membros de uma banda estão tocando música.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839481.mp3|A apresentação de um novo pedido de destino substitui o anterior.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839486.mp3|Essa balada é tão cativante que eu adoro!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839488.mp3|Eu não fazia ideia.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839490.mp3|Uma cerca com uma pessoa caminhando com um guarda-chuva
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839492.mp3|Qual será o tempo em Ruanda?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839496.mp3|Um homem está de pé em uma sala cheia de móveis.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839499.mp3|Dois rapazes jogando futebol em um campo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839500.mp3|Mas qual o custo do software necessário para que essa fratura não ocorra?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839508.mp3|Qual é o problema com eles?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839511.mp3|Jovens fãs estão sentados na borda de uma grande fonte.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839519.mp3|Uma mulher carregando duas melancias e uma bolsa em uma rua da cidade.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839520.mp3|Um homem que caminha o seu caminho na neve.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839523.mp3|Lawrence ficou perplexo com a quantidade de coisas que aprendera sobre a lógica difusa.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839524.mp3|Um menino de jeans pula no ar e mostra sua sombra abaixo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839525.mp3|Aparentemente, a maioria das sentenças foi escrita por nerds e cientistas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839534.mp3|Qual é o nome dele?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839535.mp3|Eu vim pegar meu pacote que chegou hoje.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839536.mp3|O menino está tocando bateria.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839540.mp3|Uma pessoa sentada debaixo de árvores e uma grande escultura de metal.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839541.mp3|as pessoas estão andando pela rua.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839542.mp3|Eu preciso adicionar à playlist funk soul disco minha artista favorita
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839544.mp3|Não havia tempo a perder.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839546.mp3|Selecione entre a linha X e a linha Y.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839549.mp3|Uma criança com uma camisa e shorts azuis está segurando um brinquedo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839550.mp3|Uma mulher que anda através de um monte com as nuvens escuras no fundo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839554.mp3|Algumas crianças estão jogando feno por cima de uma cerca para um cavalo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839555.mp3|Um grupo de pessoas montando camelos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839556.mp3|Adicione a música à minha playlist do jazz brasileiro.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839557.mp3|Uma pessoa vestindo uma máscara e peles está posando com um machado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839559.mp3|Casar com pressa, arrependa-se no lazer.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839560.mp3|Se você perder seu temperamento,? não procure.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839561.mp3|Vovó realmente foi muito importante para esta operação.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839563.mp3|A areia é expulsa quando dois animais correm
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839565.mp3|Meu despertador não tem um botão soneca.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839566.mp3|Duas crianças estão usando carrinhos de bebê enquanto uma mulher mais velha observa.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839569.mp3|Ela está sentada em um travesseiro, usando apenas calças e sutiã.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839570.mp3|Eu diria que ambos são companheiros e chefes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839571.mp3|Você está vacilando.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839572.mp3|Pare de falar sem pensar antes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839576.mp3|Uma pessoa em uma bicicleta de bmx? executando um curso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19839577.mp3|um homem pulando de uma rampa em uma bicicleta
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120110.mp3|As coisas são assim.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120119.mp3|Um macho em uma jaqueta verde aponta uma espingarda imaginária para o céu.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120139.mp3|Um cão com orelhas flexíveis é executado em uma floresta no outono.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120148.mp3|Um homem de casaco vermelho está calçando os sapatos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120155.mp3|Um cachorro na neve rasgando um objeto com seus dentes
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120163.mp3|Dois cachorros marrons correm pela água.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120164.mp3|Adicione o artista atual à minha lista de reprodução de treino extremo de metal
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120177.mp3|Eu nunca vi essa abordagem para esta questão, mas pode funcionar.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120181.mp3|Uma mulher em uma camisa de ciclismo anda de bicicleta
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120184.mp3|Quais são os principais aplicativos para o meu celular?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120198.mp3|Um tenista está se preparando para bater a bola com sua raquete
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120212.mp3|Homem se senta no banquinho ao lado de brinquedos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120219.mp3|Cachorro correndo para fora do túnel na pista de obstáculos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120228.mp3|A reserva de óleo está secando.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120236.mp3|Para onde ele estava indo?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120252.mp3|Duas pessoas trabalhando tirando o lixo em seus uniformes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120253.mp3|A mulher de chapéu azul está cortando comida
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120255.mp3|Um surfista está levantando no ar em uma prancha de surf.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120256.mp3|Um homem cai na bola durante um jogo de rúgbi
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120264.mp3|Adulto com óculos alimentando um gatinho recém-nascido com uma pequena garrafa
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120271.mp3|Homem mais idoso que monta o transporte público ao ler um jornal.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120272.mp3|Novembro e fevereiro são marido e mulher.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120273.mp3|Três cães pretos e um cachorro branco estão de pé na neve.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120276.mp3|Um cachorro preto molhado está andando na areia.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120279.mp3|Três homens sentados em frente a computadores.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120281.mp3|Na praça, as sacadas estavam apinhadas, como se esperassem a passagem de uma procissão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120282.mp3|As informações e conhecimentos desenvolvidos nos projetos serão de propriedade do beneficiário do projeto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120288.mp3|Nós não estamos autorizados a exportar nossos produtos para o Afeganistão? devido ao embargo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120330.mp3|Criança brincando com peças de xadrez em um tabuleiro de xadrez.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20120331.mp3|Homem novo que escala sobre um corrimão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20173719.mp3|Introdução à equipe da exposição
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20173730.mp3|Um menino andando de skate em um trilho e três meninos assistindo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20173737.mp3|A senhora está sentada a um bom jantar de frango.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20173747.mp3|Noite de julho, a chuva não quer.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20173757.mp3|o que você está fazendo hoje à noite?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20342469.mp3|É a primeira vez que o meu avô faz serviços bancários online.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20342470.mp3|Este cavalheiro está falando ao telefone
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20342471.mp3|O preconceito estava implícito
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20342486.mp3|Quando chega, nem a soma nem o período de entrega são razoáveis.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523894.mp3|Compramos uma galinha na feira
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523896.mp3|Um magistrado
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523898.mp3|Duas serpentes venenosas foram encontradas no terreno
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523899.mp3|Havia o suficiente para comprar muitas armas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523900.mp3|Ela ficará bem.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523902.mp3|Por favor, não fique preocupado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523914.mp3|Você tem certeza de que está confortável?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_20523915.mp3|Os jornais exigiam democracia.
